,label,review
4388,0,说了要醋要蒜一样没给送，要两个卤蛋给了两根肠，也不打电话说一声，太不上心了吧？！
4629,0,如果没有肥肉就更好了
4692,0,油菜怎么变成了水煮白菜还很难吃
882,1,速度快服务态度好
10412,0,菜里放盐，放的特别的多，整块都没有融化，送的辣椒里面也有大量盐，怀疑是诚心的
8198,0,"1：菜品打包后明显比店里吃差好多,2：汤在送达时撒了一半,3：送餐员态度非常不好，首先迟到了没有道歉的意思，菜送少了也觉得很理所应当，我们说少送的要不回去拿，要不减钱，结果人家送餐员同志说没好气的让我们都退了，大哥我们目的是吃饭好么，送晚送少都是你的问题，不但不道歉还要让我们都退了，饿死我们吗？这样的送餐员教育一下吧，不然会得罪很多顾客的。,总之，本次很不满意。"
724,1,批萨口感好，扎实的料。鸡翅原味最好，奥尔良第二，蒜香炸的老。很好的一次经历，外卖小哥很给力，好评一万
7898,0,商品一般吧
8242,0,"晚了45分钟，套餐有半个卤蛋，但是没有饮料；,肥牛饭味道比较一般，但量很足（ps,配菜是豆芽菜，个人最不喜欢豆芽菜,赶上了……）"
5861,0,"电话约好下午1:30之前送到,最后快三点才送到。"
3863,0,"两个蛋糕扔在一个盒子里,乌七八糟没法吃"
6729,0,大冷天，辛苦了。新年快乐。
4211,0,差！强烈不推荐！首先送的东西少送了，还是自己打电话去问，问了又告诉我打另一个电话！为了退款自己打电话就打了四五个！其次东西真的超级不好吃，看着也脏脏的！很垃圾
8844,0,太不靠谱、说让带辣椒油结果没带！
230,1,快递员真快，态度好，表扬
7880,0,还行。就是有点凉了
7608,0,百度骑士很快，从取餐到送达15分钟，商家忘了配送鸭饼，派自己人送，从第一个电话到送达用时一小时二十分钟，期间通话五六次，送达时鸭饼已冰凉，鸭子当然也凉，很失败的晚餐，商家管理有待加强。
3864,0,汤汁洒干净了
4934,0,每次都送到家，这次让去楼下取，说是腿摔了，老公也没好意思，下去取的，不满意！头一次对百度送外卖不满意！！要是这样还不如去店里吃，还外卖做什么？！
4672,0,"味道只能说还行,味精太多,没啥配菜"
6924,0,像是青菜炒肉
1074,1,好吃，准时
9110,0,"没有发票，我还要公司报销呢。。,菜有辣味，好吃,就是量少了点"
7783,0,石锅拌饭量太少酱太多，吃着特别咸！
4054,0,麻辣烫送到时不太好了，时间长了
8719,0,因为饿了所以点的餐厅特别近，就这个还一小时送到。差评
2060,1,稍微慢了一点，不过老板态度很好。支持
9306,0,汉堡里吃出个塑料条的透明带，不知道什么东西，只想说做的时候肯定没好好弄
3741,0,送餐很准时
7739,0,为啥网上没有15块钱套餐了。
3862,0,饼好硬好厚，肉柴菜少，没什么味，比老北京鸡肉卷差太多了，吃一次不会再吃了。粥太咸
9102,0,5点多定的，8点半我下班还没送到，什么玩意，还没给我退钱
279,1,不错，很满意
7272,0,"快递员耍心眼，真的没啥想说的了，5折赔付基本就是幌子，快递员总会有理由的，比如联系不到你，你电话没信号之类的,，吃的不错，可惜已经没什么心情吃了"
4625,0,送的特别慢，还不是百度外卖配送的，打电话过去问怎么看不到配送员电话，人竟然说是在排队过安检，过来了才发现原来不是百度配送的，既然不是百度配送的难道不会直接说声嘛！
7742,0,很晚才到的。
2630,1,百度骑士非常快，菜品也很不错，好像有所升级
9896,0,不要总是弄一些华而不实的东西，送来的餐都是凉的。扁豆都不熟，不知道扁豆不熟会有毒吗！！套餐里写的是姜枣茶，送来的却是豆浆！
10068,0,慢的要命，再也不吃了
9329,0,"非常不满意。因为时间上写的是四十分钟送到,我才定的他家。结果快九十分钟才送来,而且餐都是凉的了。以后不会在定他家了,非常不满意"
6028,0,要备注里写的根本没人看得到么……
2680,1,整体不错，只是速度慢了一些，土豆卷略清淡
10089,0,两种口味的饺子给我掺在一起放的！两个盒子不应该一个盒一个口味吗？！
143,1,鸡肉卷肉很多呀，味道不错
778,1,味道有点儿淡
776,1,大份太大了
4847,0,"9点定的,12点才送到,还只送到楼下,太差了"
2943,1,很实在，包装也不错
2825,1,店里员工态度非常好，送得也快，还会光顾
7082,0,红烧排骨，来的全是笋子。店里面卖的怎么和送的差距这么大？弄不好外卖就别弄，又慢又坑、
3014,1,肉好多，实在，送餐没法进北医校门
8992,0,"便宜,送餐快,难吃"
8089,0,太甜了觉得
2200,1,好吃，小哥每次都给爬楼梯，很赞
2985,1,"特别棒,好吃"
1333,1,很好。这回给的大虾好像要多。谢谢卖家。
9342,0,煎蛋是糊的，而且不新鲜，糖醋里脊好腥啊
7067,0,送的太慢了，一个多小时才送到。还有就是粥和饼太咸了！没法喝，太咸了。
9731,0,"“喂，你的外卖我在门口赶紧出来”,开门之后,塞到我手里就走，定的粥压根没给，"
7600,0,大差评，米饭是什么啊，是剩了3天的吗，餐饮行业这么坑，真没人性，直接扔了
3812,0,下雨送的晚了点，煎饼口感不太好了
7576,0,点的卤肉饭和牛肉丸，都很好吃，可是没有勺子，我让开发票了，也没有给开发票，而且我是17:15下单，17:16商家确认订单，直到19:02还未送到，我电话查询后，告知说漏单了，我只是实话实说一下，没别的意思，在中关村这家吉吉熊订餐十多次了，这次是等最久的一次，但是可以被原谅，谁都有失误的时候。希望店家以后注意下，我以后还是会在你家订餐的，因为饭很好吃。
7120,0,奇怪的柚子茶和甜甜的煎饼，可能是没选到适合的
10200,0,订的餐少送一汉堡，到现在都没有解决
6249,0,土豆都没熟！牛肉做的太老了～
4831,0,咸死我啦……
193,1,配送小哥超级棒！
2699,1,"妈妈很喜欢他家的泡菜,当宝贝一样"
280,1,太快了。。。。比我定的时间快了一个小时
4681,0,第一次下单付款不接单说无法送达，第二下单又能送了，这接单还要看商家心情？不过吃的还是一如既往的好
3208,1,除了抄手的汤和饮料撒的一塌糊涂吧
755,1,很好的，外卖小哥很好很快的，一会儿就送到了，赞
1312,1,快！外卖小哥特别棒！
9070,0,外送人员好评，芥蓝差评，太老啦
6789,0,给差评完全因为又一次迟到！我特意提前一个小时打的电话，结果还是晚了那么久！在单位的吃饭时间有限，希望以后可以加强一下时间管理。
2022,1,"终于吃到好吃的鱼香肉丝了,虽然有点慢"
7468,0,石锅拌饭味道一般
8833,0,地三鲜做成了茄子炖土豆，不过油叫地三鲜么？另一道菜，有一股说不出来的怪味，闻着就一阵恶心。因为是外卖你们就这么做东西么？
7467,0,凉了。。。糖醋小丸子都有点凝固了。。。崩溃了。。唉
2450,1,定很多次啦！菜很好吃！也很及时！
6976,0,减量了吗，没有咸淡味，菜也很少。
2812,1,非常满意，送餐员态度很好
3549,1,味儿很正！也准时！赞一个！
9670,0,吃出一只蚊子
5812,0,店家根本不看备注内容，让给开发票也没给开！！！！
3218,1,很快很靠谱
1522,1,速度很快，送了蘸酱，但是上次电话订餐没有送。孩子喜欢吃马盏糕和小笼包
1269,1,不错！很好！不错！
5869,0,"太臭了,真的"
5545,0,感觉不太好吃，价格贵。但是百度外卖的送餐人员态度很好！
9825,0,突然发现自己定的是红烧牛肉，结果送的是梅菜扣肉，我还在想什么时候牛肉变这样了，自己太蠢Orz
3144,1,太香了，太大了，全是肉，嘴唇都撑裂了
5706,0,送餐时间比预定时间晚了一个小时，盖饭味道淡了些，皮蛋瘦肉粥还不错
1708,1,热干面有点油
6321,0,送的有些慢，可能是点餐人多吧，忍了；排骨汤，全骨头渣子；烤翅，mini的吧？而且味道也不行，干巴巴。
1854,1,口味不错，值得推荐。
300,1,"本单由,百度,配送并提供售后服务"
680,1,"奶茶虽然有点洒,但送餐小哥速度很快,面也不错,给个好评吧"
1698,1,不错…还挺快…还吃
1070,1,还是一样的好吃，今天还送个王老吉，很不错哦！
4419,0,比承诺晚一小时送到
5239,0,等了大半年啊，告我车坏了，太难了，饼说是重新做的，还算可以，不是凉的
9264,0,才不好吃，居然等了4个小时。无语，还能说啥呢，饿的没力气了，在饿了么上重新定的都到了。
3173,1,味道很好，配送师傅更给力，准时，饭热腾腾的
9239,0,牛肉特别少，为什么啊
4951,0,这个真垃圾，我订的是11点的饭，结果12点10分才送到，最最可恨的是，饭都凉了，但是王老吉竟然是热的，我算是无语了。联系客服，说是负责人会给我联系，但是，这都特么过去一个小时了，也没有接到负责人的电话
5982,0,订6个面筋你就给我送过来1个，你们咋想的，打电话不接，黑？
8288,0,说订单满30赠小菜，结果没有！
8896,0,太差劲了，三小时才送，菜和图片严重不符
8443,0,太慢了，以后不点这家了！都凉了
6447,0,速度慢味道差
5567,0,因为之前吃过一次觉得好吃，于是今晚买了两份，太难吃了，感觉饭都是生的，一盒都没有吃完，真是浪费
9335,0,"特意写了土豆丝免辣,结果商家还是炒得辣的,送货特别好"
3795,0,一个多小时才送来，而且菜少的可怜，连平时的一半量都没有，不知道在干什么，好无语
9069,0,我要的金牌香肠炒饭，送过来黑呼呼的一饭盒东西是几个意思！！
2913,1,态度很好，也很好吃，继续努力啊～
1109,1,口味很不错
1477,1,超级快就送到了，谢谢骑士很快，感谢骑士这种天气还在工作！
3251,1,快递小哥很速度，辛苦啦！
665,1,老板态度非常好
7064,0,连续两天出问题，投诉！
670,1,真心好吃！！
900,1,很好吃，送餐的工作人员也很nice
7112,0,等了一百多分钟后告诉所点菜品没有了，让换其他的，服务跟不上就别承诺四十分钟送达，送不过来至少提前说，而不是一遍遍的打热线电话还打不进去，什么服务态度，让人饿着等到两点，太气人
6526,0,我点了加的东西？肥牛？里脊什么的，2块钱就一片？好吧，这也没啥，好歹你筷子得给我吧？
10011,0,没有想象中的好吃
552,1,配送的太太太慢了，催单根本没用，餐厅电话打不通！
2350,1,送货的骑士比照片瘦多了！大冷天，太辛苦了！最重要的是跟在店里吃品质一样！披萨的馅趴在饼皮上妥妥的！
7225,0,所有菜都有辣椒，有点受不了
5996,0,鸡翅一咬里面全是血。玉米还是不错的，其他都一般
4815,0,泡菜汤外送的量太少了
7831,0,送的很慢送来的时候凉了
5667,0,这确定还是以前大美女老板开的那家店麽？饼没完全熟，和以前的饼也不一样，肉就更别提了，块儿大的要死，还很难吃，从前的飘香肘子相当好吃啊~给一星是因为没有办法给零星，真的，差到爆！！！！！
10142,0,看看送餐时间
10495,0,和在店里吃差距好多，米线都是碎的一段一段。还少，感觉是把剩下的碎料给我了，酸菜肉丝配菜更是没有看到，还得拎着饭盒去店里要
5472,0,"排骨是臭的,再也不吃了"
5335,0,一多半是空壳！怀疑把吃剩下的给我了
2559,1,好的还可以
6964,0,"少送了一个双菇烩，到现在都没人理！简直服了。,今天终于给补上了。。。不容易"
3087,1,真好啊，量很足，味道正宗，配送也快
1740,1,"外卖人员很给力。除了蔬菜粥都好吃。,那个蔬菜粥盛的时候能不能注意点。吃到四根头发。果断给扔了"
2418,1,"很好,速度也很快,继续努力～～"
7544,0,垃圾，订了将近三个小时还没送到，电话打不通。
